department,municipality,crop,period,yield_t_ha,relative_yield,avg_temperature,total_precipitation,pest_alert,pest_name,species;;;;
Huila,Municipio_1,Maíz,2020A,2.03,0.6151515151515151,20.703035714285715,20.150752688172044,1,,;;;;
Valle del Cauca,Municipio_7,Maíz,2024A,2.26,0.644793152639087,20.928125,20.160983606557377,1,,;;;;
Boyacá,Municipio_20,Café,2019A,1.68,0.4491978609625668,18.896562499999998,18.882083333333334,1,,;;;;
Valle del Cauca,Municipio_27,Cebolla,2019B,2.97,0.6980023501762633,20.22736842105263,19.918163265306124,1,Thrips palmi Karny,Thrips palmi Karny;;;;
Cauca,Municipio_29,Tomate,2022B,0.62,0.14657210401891252,19.49561403508772,20.660851063829785,1,Anastrepha complejo fraterculus (Wiedemann);Ceratitis capitata (Wiedemann);Thrips palmi Karny,Anastrepha complejo fraterculus (Wiedemann);Ceratitis capitata (Wiedemann);Thrips palmi Karny
Cauca,Municipio_30,Maíz,2020B,1.35,0.339622641509434,19.080545454545454,19.468571428571426,1,,;;;;
Cundinamarca,Municipio_31,Arroz,2021B,2.47,0.524416135881104,19.52462962962963,20.04092307692308,1,,;;;;
Nariño,Municipio_34,Arroz,2022B,2.36,0.5147219193020719,19.881125,18.810873786407768,1,,;;;;
Huila,Municipio_41,Tomate,2024A,1.03,0.2833562585969739,19.530091743119268,19.269459459459462,1,Anastrepha complejo fraterculus (Wiedemann);Ceratitis capitata (Wiedemann);Thrips palmi Karny,Anastrepha complejo fraterculus (Wiedemann);Ceratitis capitata (Wiedemann);Thrips palmi Karny
Cundinamarca,Municipio_42,Arroz,2022A,2.41,0.5116772823779193,19.109322033898305,20.18279411764706,1,,;;;;
Valle del Cauca,Municipio_47,Plátano,2022B,0.61,0.15926892950391644,19.527916666666666,20.646349206349207,1,Fusarium oxysporum f. sp. cubense raza 4 tropical,Fusarium oxysporum f. sp. cubense raza 4 tropical;;;;
Nariño,Municipio_2,Caña de azúcar,2020B,0.89,0.2036613272311213,21.84720430107527,20.24878787878788,1,,;;;;
Cauca,Municipio_3,Arroz,2020B,1.81,0.4053751399776036,19.080545454545454,19.468571428571426,1,,;;;;
Valle del Cauca,Municipio_4,Cebolla,2023B,0.92,0.21621621621621623,19.20550724637681,19.326533333333334,1,Thrips palmi Karny,Thrips palmi Karny;;;;
Antioquia,Municipio_7,Café,2024A,1.32,0.27442827442827444,19.41078125,19.938644067796613,1,,;;;;
Tolima,Municipio_13,Maíz,2021B,2.17,0.5216346153846153,20.026666666666667,21.05457831325301,1,,;;;;
Nariño,Municipio_16,Arroz,2023B,1.66,0.36205016357688113,20.486489361702127,20.89241379310345,1,,;;;;
Antioquia,Municipio_17,Papa,2019B,2.0,0.468384074941452,19.741891891891893,19.624179104477612,1,,;;;;
Huila,Municipio_22,Arroz,2024A,2.75,0.6478209658421674,19.530091743119268,19.269459459459462,1,,;;;;
Valle del Cauca,Municipio_24,Café,2024A,1.36,0.3309002433090024,20.928125,20.160983606557377,1,,;;;;
Nariño,Municipio_27,Caña de azúcar,2022A,0.51,0.11670480549199085,20.219638554216868,19.06581081081081,1,,;;;;
Cundinamarca,Municipio_33,Café,2022B,1.38,0.31870669745958424,18.65084745762712,18.431632653061225,1,,;;;;
Boyacá,Municipio_34,Arroz,2023B,1.13,0.23395445134575568,19.88578947368421,17.87703125,1,,;;;;
Valle del Cauca,Municipio_40,Arroz,2020A,1.66,0.31439393939393934,18.32952380952381,19.294457831325303,1,,;;;;
Valle del Cauca,Municipio_41,Arroz,2020A,2.12,0.4015151515151515,18.32952380952381,19.294457831325303,1,,;;;;
Tolima,Municipio_42,Papa,2021A,2.28,0.5671641791044776,21.329101123595507,20.579638554216867,1,,;;;;
Boyacá,Municipio_48,Cebolla,2021B,2.71,0.6707920792079209,20.243703703703705,20.21061224489796,1,Thrips palmi Karny,Thrips palmi Karny;;;;
Valle del Cauca,Municipio_1,Café,2019B,2.52,0.6131386861313868,20.22736842105263,19.918163265306124,1,,;;;;
Tolima,Municipio_3,Cebolla,2019A,0.82,0.17982456140350878,20.95840579710145,20.62448717948718,1,Thrips palmi Karny,Thrips palmi Karny;;;;
Boyacá,Municipio_12,Arroz,2019B,3.23,0.6687370600414079,19.518985507246377,18.94787234042553,1,,;;;;
Cauca,Municipio_17,Papa,2021A,1.83,0.4518518518518519,19.70551020408163,21.32767441860465,1,,;;;;
Cauca,Municipio_18,Caña de azúcar,2023A,0.5,0.12853470437017994,19.91261904761905,20.53529411764706,1,,;;;;
Huila,Municipio_24,Papa,2021B,2.25,0.5487804878048781,19.25777777777778,19.900219780219782,1,,;;;;
Nariño,Municipio_30,Plátano,2024A,0.69,0.1674757281553398,19.789146341463415,20.943571428571428,1,Fusarium oxysporum f. sp. cubense raza 4 tropical,Fusarium oxysporum f. sp. cubense raza 4 tropical;;;;
Valle del Cauca,Municipio_31,Papa,2022A,2.49,0.5418933623503809,20.03790322580645,20.672830188679246,1,,;;;;
Huila,Municipio_32,Maíz,2019B,1.68,0.5090909090909091,20.789610389610388,19.68686046511628,1,,;;;;
Valle del Cauca,Municipio_35,Cebolla,2022B,1.91,0.4488836662749706,19.527916666666666,20.646349206349207,1,Thrips palmi Karny,Thrips palmi Karny;;;;
Boyacá,Municipio_36,Café,2022B,1.03,0.27540106951871657,19.71015873015873,20.630892857142857,1,,;;;;
Valle del Cauca,Municipio_44,Plátano,2019A,1.92,0.5013054830287206,20.181408450704225,19.79,1,Fusarium oxysporum f. sp. cubense raza 4 tropical,Fusarium oxysporum f. sp. cubense raza 4 tropical;;;;
Antioquia,Municipio_48,Caña de azúcar,2024A,1.15,0.2808302808302808,19.41078125,19.938644067796613,1,,;;;;
Cundinamarca,Municipio_4,Maíz,2020B,1.72,0.39359267734553777,19.98813559322034,20.099622641509434,1,,;;;;
Nariño,Municipio_5,Café,2023B,0.76,0.15494393476044854,20.486489361702127,20.89241379310345,1,,;;;;
Valle del Cauca,Municipio_6,Papa,2020B,2.48,0.5397170837867247,19.326249999999998,18.41060606060606,1,,;;;;
Boyacá,Municipio_11,Plátano,2019A,1.37,0.3643617021276596,18.896562499999998,18.882083333333334,1,Fusarium oxysporum f. sp. cubense raza 4 tropical,Fusarium oxysporum f. sp. cubense raza 4 tropical;;;;
Huila,Municipio_15,Caña de azúcar,2023B,2.93,0.5955284552845529,20.161704545454544,20.32278350515464,1,,;;;;
Cundinamarca,Municipio_27,Plátano,2019A,2.0,0.5115089514066496,19.56,19.83551282051282,1,Fusarium oxysporum f. sp. cubense raza 4 tropical,Fusarium oxysporum f. sp. cubense raza 4 tropical;;;;
Boyacá,Municipio_35,Plátano,2022A,1.48,0.39361702127659576,22.0794,20.42222222222222,1,Fusarium oxysporum f. sp. cubense raza 4 tropical,Fusarium oxysporum f. sp. cubense raza 4 tropical;;;;
Huila,Municipio_38,Plátano,2022B,2.36,0.6610644257703081,19.851956521739133,20.389647058823527,1,Fusarium oxysporum f. sp. cubense raza 4 tropical,Fusarium oxysporum f. sp. cubense raza 4 tropical;;;;
Tolima,Municipio_41,Tomate,2023B,2.85,0.6270627062706271,20.36078947368421,19.333333333333332,1,Anastrepha complejo fraterculus (Wiedemann);Ceratitis capitata (Wiedemann);Thrips palmi Karny,Anastrepha complejo fraterculus (Wiedemann);Ceratitis capitata (Wiedemann);Thrips palmi Karny
Cundinamarca,Municipio_2,Arroz,2019A,2.09,0.44373673036093414,19.56,19.83551282051282,1,,;;;;
Antioquia,Municipio_5,Maíz,2022B,1.33,0.31818181818181823,18.532027027027027,20.207,1,,;;;;
Antioquia,Municipio_6,Cebolla,2021B,0.69,0.16389548693586697,20.880289855072466,20.533137254901963,1,Thrips palmi Karny,Thrips palmi Karny;;;;
Huila,Municipio_7,Café,2022A,0.75,0.18137847642079807,20.970761904761904,19.92223880597015,1,,;;;;
Antioquia,Municipio_19,Caña de azúcar,2024A,1.4,0.34188034188034183,19.41078125,19.938644067796613,1,,;;;;
Tolima,Municipio_20,Caña de azúcar,2019B,3.01,0.6903669724770641,19.906478873239436,19.50090909090909,1,,;;;;
Huila,Municipio_25,Tomate,2019B,2.02,0.5557083906464925,20.789610389610388,19.68686046511628,1,Anastrepha complejo fraterculus (Wiedemann);Ceratitis capitata (Wiedemann);Thrips palmi Karny,Anastrepha complejo fraterculus (Wiedemann);Ceratitis capitata (Wiedemann);Thrips palmi Karny
Valle del Cauca,Municipio_29,Tomate,2020A,2.89,0.6379690949227375,18.32952380952381,19.294457831325303,1,Anastrepha complejo fraterculus (Wiedemann);Ceratitis capitata (Wiedemann);Thrips palmi Karny,Anastrepha complejo fraterculus (Wiedemann);Ceratitis capitata (Wiedemann);Thrips palmi Karny
Antioquia,Municipio_30,Arroz,2020A,2.97,0.6843317972350231,19.96242424242424,18.93337837837838,1,,;;;;
Tolima,Municipio_33,Maíz,2020A,0.97,0.2331730769230769,19.87819277108434,19.95448717948718,1,,;;;;
Boyacá,Municipio_34,Cebolla,2019B,2.82,0.6980198019801981,19.518985507246377,18.94787234042553,1,Thrips palmi Karny,Thrips palmi Karny;;;;
Valle del Cauca,Municipio_37,Caña de azúcar,2019B,0.81,0.18409090909090908,20.22736842105263,19.918163265306124,1,,;;;;
Boyacá,Municipio_38,Plátano,2021B,0.62,0.1648936170212766,20.243703703703705,20.21061224489796,1,Fusarium oxysporum f. sp. cubense raza 4 tropical,Fusarium oxysporum f. sp. cubense raza 4 tropical;;;;
Tolima,Municipio_43,Papa,2022B,2.22,0.5522388059701494,20.680860215053762,18.51787878787879,1,,;;;;
Tolima,Municipio_49,Cebolla,2022B,3.04,0.6666666666666667,20.680860215053762,18.51787878787879,1,Thrips palmi Karny,Thrips palmi Karny;;;;
Cauca,Municipio_0,Plátano,2020A,1.68,0.396694214876033,19.62125,18.869791666666668,1,Fusarium oxysporum f. sp. cubense raza 4 tropical,Fusarium oxysporum f. sp. cubense raza 4 tropical;;;;
Cauca,Municipio_1,Arroz,2021B,1.47,0.3292273236282195,19.6708,19.354285714285716,1,,;;;;
Antioquia,Municipio_4,Arroz,2019B,2.25,0.5184331797235023,19.741891891891893,19.624179104477612,1,,;;;;
Nariño,Municipio_7,Arroz,2021B,1.54,0.33587786259541985,20.41,20.357157894736844,1,,;;;;
Nariño,Municipio_15,Plátano,2023A,2.83,0.6868932038834952,19.6064,20.675070422535214,1,Fusarium oxysporum f. sp. cubense raza 4 tropical,Fusarium oxysporum f. sp. cubense raza 4 tropical;;;;
Valle del Cauca,Municipio_16,Arroz,2023A,2.4,0.45454545454545453,20.253103448275862,21.377042253521125,1,,;;;;
Nariño,Municipio_24,Cebolla,2019B,2.53,0.6837837837837837,20.090631578947367,19.092380952380953,1,Thrips palmi Karny,Thrips palmi Karny;;;;
Antioquia,Municipio_27,Caña de azúcar,2022A,1.95,0.4761904761904761,20.358852459016394,19.217837837837838,1,,;;;;
Valle del Cauca,Municipio_29,Arroz,2020B,2.41,0.4564393939393939,19.326249999999998,18.41060606060606,1,,;;;;
Valle del Cauca,Municipio_31,Maíz,2019B,1.67,0.4764621968616262,20.22736842105263,19.918163265306124,1,,;;;;
Huila,Municipio_36,Caña de azúcar,2019A,0.89,0.18089430894308944,20.35783505154639,20.50613636363636,1,,;;;;
Nariño,Municipio_37,Plátano,2021B,1.62,0.3932038834951456,20.41,20.357157894736844,1,Fusarium oxysporum f. sp. cubense raza 4 tropical,Fusarium oxysporum f. sp. cubense raza 4 tropical;;;;
Boyacá,Municipio_38,Caña de azúcar,2022B,1.09,0.2517321016166282,19.71015873015873,20.630892857142857,1,,;;;;
Cundinamarca,Municipio_41,Tomate,2019A,0.91,0.22524752475247525,19.56,19.83551282051282,1,Anastrepha complejo fraterculus (Wiedemann);Ceratitis capitata (Wiedemann);Thrips palmi Karny,Anastrepha complejo fraterculus (Wiedemann);Ceratitis capitata (Wiedemann);Thrips palmi Karny
Nariño,Municipio_45,Tomate,2021A,3.37,0.6955624355005161,20.018333333333334,18.830140845070424,1,Anastrepha complejo fraterculus (Wiedemann);Ceratitis capitata (Wiedemann);Thrips palmi Karny,Anastrepha complejo fraterculus (Wiedemann);Ceratitis capitata (Wiedemann);Thrips palmi Karny
Nariño,Municipio_0,Café,2021B,3.1,0.6320081549439348,20.41,20.357157894736844,1,,;;;;
Antioquia,Municipio_3,Papa,2024A,2.82,0.6604215456674474,19.41078125,19.938644067796613,1,,;;;;
Boyacá,Municipio_7,Cebolla,2020B,1.8,0.44554455445544566,19.692,19.989056603773587,1,Thrips palmi Karny,Thrips palmi Karny;;;;
Huila,Municipio_10,Papa,2022A,1.12,0.27317073170731715,20.970761904761904,19.92223880597015,1,,;;;;
Boyacá,Municipio_11,Plátano,2020A,1.6,0.4255319148936171,19.69450980392157,20.367727272727272,1,Fusarium oxysporum f. sp. cubense raza 4 tropical,Fusarium oxysporum f. sp. cubense raza 4 tropical;;;;
Antioquia,Municipio_12,Maíz,2019A,1.0,0.23923444976076558,20.655535714285715,19.134545454545457,1,,;;;;
Valle del Cauca,Municipio_14,Maíz,2021A,2.43,0.6932952924393724,19.562539682539683,19.55327868852459,1,,;;;;
Huila,Municipio_15,Tomate,2020B,1.22,0.3356258596973865,19.882038834951455,20.447157894736844,1,Anastrepha complejo fraterculus (Wiedemann);Ceratitis capitata (Wiedemann);Thrips palmi Karny,Anastrepha complejo fraterculus (Wiedemann);Ceratitis capitata (Wiedemann);Thrips palmi Karny
Tolima,Municipio_21,Cebolla,2023B,1.07,0.23464912280701758,20.36078947368421,19.333333333333332,1,Thrips palmi Karny,Thrips palmi Karny;;;;
Huila,Municipio_23,Maíz,2022B,1.83,0.5545454545454546,19.851956521739133,20.389647058823527,1,,;;;;
Huila,Municipio_24,Arroz,2024A,0.66,0.15547703180212016,19.530091743119268,19.269459459459462,1,,;;;;
Boyacá,Municipio_26,Cebolla,2019A,0.94,0.2326732673267327,18.896562499999998,18.882083333333334,1,Thrips palmi Karny,Thrips palmi Karny;;;;
Boyacá,Municipio_27,Maíz,2019B,1.75,0.4481434058898847,19.518985507246377,18.94787234042553,1,,;;;;
Valle del Cauca,Municipio_30,Maíz,2019B,0.55,0.15691868758915836,20.22736842105263,19.918163265306124,1,,;;;;
Boyacá,Municipio_34,Tomate,2022A,1.66,0.44444444444444436,22.0794,20.42222222222222,1,Anastrepha complejo fraterculus (Wiedemann);Ceratitis capitata (Wiedemann);Thrips palmi Karny,Anastrepha complejo fraterculus (Wiedemann);Ceratitis capitata (Wiedemann);Thrips palmi Karny
Cundinamarca,Municipio_38,Café,2020B,2.46,0.5681293302540416,19.98813559322034,20.099622641509434,1,,;;;;
Cundinamarca,Municipio_40,Maíz,2022B,1.99,0.45537757437070936,18.65084745762712,18.431632653061225,1,,;;;;
Huila,Municipio_43,Papa,2020B,1.94,0.4731707317073171,19.882038834951455,20.447157894736844,1,,;;;;
Tolima,Municipio_44,Maíz,2023A,2.39,0.5745192307692307,20.069375,18.745662650602412,1,,;;;;
Cundinamarca,Municipio_49,Cebolla,2019B,2.05,0.5401844532279314,20.972285714285714,20.428955223880596,1,Thrips palmi Karny,Thrips palmi Karny;;;;
Antioquia,Municipio_5,Cebolla,2024A,1.25,0.29691211401425177,19.41078125,19.938644067796613,1,Thrips palmi Karny,Thrips palmi Karny;;;;
Nariño,Municipio_6,Café,2022B,1.68,0.3425076452599389,19.881125,18.810873786407768,1,,;;;;
Valle del Cauca,Municipio_10,Papa,2023B,2.53,0.5505984766050054,19.20550724637681,19.326533333333334,1,,;;;;
Boyacá,Municipio_20,Cebolla,2022A,0.61,0.150990099009901,22.0794,20.42222222222222,1,Thrips palmi Karny,Thrips palmi Karny;;;;
Valle del Cauca,Municipio_24,Café,2022B,2.61,0.6350364963503649,19.527916666666666,20.646349206349207,1,,;;;;
Nariño,Municipio_25,Café,2023B,1.23,0.2507645259938838,20.486489361702127,20.89241379310345,1,,;;;;
Cundinamarca,Municipio_26,Caña de azúcar,2020B,1.92,0.45283018867924524,19.98813559322034,20.099622641509434,1,,;;;;
Cauca,Municipio_27,Cebolla,2023B,2.12,0.4862385321100917,19.20607843137255,20.422608695652176,1,Thrips palmi Karny,Thrips palmi Karny;;;;
Cundinamarca,Municipio_28,Cebolla,2021A,1.8,0.47430830039525695,19.247192982456138,19.495,1,Thrips palmi Karny,Thrips palmi Karny;;;;
Tolima,Municipio_29,Tomate,2020A,2.33,0.5126512651265127,19.87819277108434,19.95448717948718,1,Anastrepha complejo fraterculus (Wiedemann);Ceratitis capitata (Wiedemann);Thrips palmi Karny,Anastrepha complejo fraterculus (Wiedemann);Ceratitis capitata (Wiedemann);Thrips palmi Karny
Cauca,Municipio_30,Caña de azúcar,2019B,1.02,0.2622107969151671,20.169999999999998,19.436666666666667,1,,;;;;
Tolima,Municipio_31,Maíz,2019B,2.52,0.6057692307692307,19.906478873239436,19.50090909090909,1,,;;;;
Valle del Cauca,Municipio_37,Arroz,2024A,0.72,0.13636363636363635,20.928125,20.160983606557377,1,,;;;;
Nariño,Municipio_41,Arroz,2020B,1.8,0.3925845147219193,21.84720430107527,20.24878787878788,1,,;;;;
Valle del Cauca,Municipio_43,Papa,2023B,1.95,0.4243743199129489,19.20550724637681,19.326533333333334,1,,;;;;
Huila,Municipio_46,Papa,2019A,2.21,0.5390243902439025,20.35783505154639,20.50613636363636,1,,;;;;
Huila,Municipio_48,Tomate,2020B,1.05,0.28885832187070154,19.882038834951455,20.447157894736844,1,Anastrepha complejo fraterculus (Wiedemann);Ceratitis capitata (Wiedemann);Thrips palmi Karny,Anastrepha complejo fraterculus (Wiedemann);Ceratitis capitata (Wiedemann);Thrips palmi Karny
Antioquia,Municipio_4,Plátano,2024A,2.31,0.5848101265822785,19.41078125,19.938644067796613,1,Fusarium oxysporum f. sp. cubense raza 4 tropical,Fusarium oxysporum f. sp. cubense raza 4 tropical;;;;
Antioquia,Municipio_13,Plátano,2021A,2.13,0.5392405063291139,21.0559375,21.03790322580645,1,Fusarium oxysporum f. sp. cubense raza 4 tropical,Fusarium oxysporum f. sp. cubense raza 4 tropical;;;;
Boyacá,Municipio_16,Café,2020A,2.21,0.5909090909090908,19.69450980392157,20.367727272727272,1,,;;;;
Cundinamarca,Municipio_17,Café,2019A,0.66,0.15242494226327946,19.56,19.83551282051282,1,,;;;;
Cundinamarca,Municipio_19,Cebolla,2019B,1.09,0.2872200263504612,20.972285714285714,20.428955223880596,1,Thrips palmi Karny,Thrips palmi Karny;;;;
Valle del Cauca,Municipio_20,Papa,2020A,2.97,0.646354733405876,18.32952380952381,19.294457831325303,1,,;;;;
Huila,Municipio_21,Cebolla,2023A,1.93,0.4477958236658932,19.474050632911393,20.17782608695652,1,Thrips palmi Karny,Thrips palmi Karny;;;;
Cauca,Municipio_23,Maíz,2022A,1.96,0.49308176100628937,19.10884615384615,20.598727272727274,1,,;;;;
Cundinamarca,Municipio_25,Tomate,2019B,2.19,0.5420792079207921,20.972285714285714,20.428955223880596,1,Anastrepha complejo fraterculus (Wiedemann);Ceratitis capitata (Wiedemann);Thrips palmi Karny,Anastrepha complejo fraterculus (Wiedemann);Ceratitis capitata (Wiedemann);Thrips palmi Karny
Valle del Cauca,Municipio_26,Cebolla,2021B,1.89,0.44418331374853115,18.87890625,20.003529411764706,1,Thrips palmi Karny,Thrips palmi Karny;;;;
Tolima,Municipio_27,Arroz,2019A,2.13,0.5819672131147541,20.95840579710145,20.62448717948718,1,,;;;;
Cundinamarca,Municipio_28,Tomate,2021B,2.73,0.6757425742574258,19.52462962962963,20.04092307692308,1,Anastrepha complejo fraterculus (Wiedemann);Ceratitis capitata (Wiedemann);Thrips palmi Karny,Anastrepha complejo fraterculus (Wiedemann);Ceratitis capitata (Wiedemann);Thrips palmi Karny
Huila,Municipio_30,Café,2024A,2.07,0.5006045949214026,19.530091743119268,19.269459459459462,1,,;;;;
Huila,Municipio_33,Café,2019A,1.98,0.4788391777509069,20.35783505154639,20.50613636363636,1,,;;;;
Huila,Municipio_34,Arroz,2019B,2.3,0.5418138987043581,20.789610389610388,19.68686046511628,1,,;;;;
Boyacá,Municipio_39,Tomate,2023B,0.84,0.22489959839357426,19.88578947368421,17.87703125,1,Anastrepha complejo fraterculus (Wiedemann);Ceratitis capitata (Wiedemann);Thrips palmi Karny,Anastrepha complejo fraterculus (Wiedemann);Ceratitis capitata (Wiedemann);Thrips palmi Karny
Cauca,Municipio_42,Maíz,2021B,2.38,0.5987421383647799,19.6708,19.354285714285716,1,,;;;;
Cundinamarca,Municipio_47,Caña de azúcar,2024A,1.08,0.25471698113207547,18.88375,19.75709677419355,1,,;;;;
Tolima,Municipio_4,Caña de azúcar,2019B,1.09,0.25,19.906478873239436,19.50090909090909,1,,;;;;
Cauca,Municipio_7,Caña de azúcar,2021B,0.54,0.13881748071979436,19.6708,19.354285714285716,1,,;;;;
Nariño,Municipio_8,Papa,2020A,2.05,0.4869358669833729,19.68257575757576,20.537560975609754,1,,;;;;
Huila,Municipio_9,Tomate,2021B,0.96,0.26409903713892713,19.25777777777778,19.900219780219782,1,Anastrepha complejo fraterculus (Wiedemann);Ceratitis capitata (Wiedemann);Thrips palmi Karny,Anastrepha complejo fraterculus (Wiedemann);Ceratitis capitata (Wiedemann);Thrips palmi Karny
Antioquia,Municipio_11,Plátano,2019A,0.61,0.15443037974683543,20.655535714285715,19.134545454545457,1,Fusarium oxysporum f. sp. cubense raza 4 tropical,Fusarium oxysporum f. sp. cubense raza 4 tropical;;;;
Valle del Cauca,Municipio_15,Maíz,2022A,2.2,0.6276747503566334,20.03790322580645,20.672830188679246,1,,;;;;
Cauca,Municipio_19,Papa,2020A,2.74,0.6765432098765433,19.62125,18.869791666666668,1,,;;;;
Antioquia,Municipio_26,Caña de azúcar,2019B,1.67,0.40781440781440775,19.741891891891893,19.624179104477612,1,,;;;;
Cauca,Municipio_39,Arroz,2019B,0.94,0.21052631578947367,20.169999999999998,19.436666666666667,1,,;;;;
Tolima,Municipio_1,Café,2020A,1.63,0.40197287299630086,19.87819277108434,19.95448717948718,1,,;;;;
Cundinamarca,Municipio_2,Cebolla,2022B,1.64,0.43214756258234516,18.65084745762712,18.431632653061225,1,Thrips palmi Karny,Thrips palmi Karny;;;;
Valle del Cauca,Municipio_8,Café,2024A,2.03,0.49391727493917265,20.928125,20.160983606557377,1,,;;;;
Huila,Municipio_9,Café,2024A,1.5,0.36275695284159615,19.530091743119268,19.269459459459462,1,,;;;;
Huila,Municipio_11,Cebolla,2023B,2.9,0.6728538283062644,20.161704545454544,20.32278350515464,1,Thrips palmi Karny,Thrips palmi Karny;;;;
